overs,mdns,runs,wkts,econ,ave,strike_rate,opposition,ground,home_away,bowling_arm,pace_spin,player,country,year,balls,year1_mtchs_pld,year2_mtchs_pld,year3_mtchs_pld,year4_mtchs_pld,year5_mtchs_pld,year1_wkts_pm,year2_wkts_pm,year3_wkts_pm,year4_wkts_pm,year5_wkts_pm,bowler_agnst_oppo,oppo_agnst_bowl_typ,bowl_home_adv,ground_bowl_typ
30,4,115,9,3.83,12.77,20,New Zealand,Hamilton,0,1,1,PVD Chameera,Sri Lanka,2015,180,0,0,0,0,0,0,0,0,0,0,1,1.02655140475455,0.5,1.06995461940235
28,8,68,2,2.42,34,84,New Zealand,Hamilton,0,1,1,RAS Lakmal,Sri Lanka,2015,168,3,1,2,6,2,2.33333333333333,0,0,2.33333333333333,1.5,1.75,1.02655140475455,0.5625,1.06995461940235
20,2,51,2,2.55,25.5,60,Sri Lanka,Hamilton,1,0,1,TA Boult,New Zealand,2015,120,6,10,6,1,0,4.33333333333333,4.3,3.16666666666667,4,0,1.33333333333333,1.2020202020202,0.597000937207123,1.06995461940235
22.1,4,81,2,3.65,40.5,66.5,Sri Lanka,Hamilton,1,1,1,DAJ Bracewell,New Zealand,2015,133,0,3,9,2,0,0,1.66666666666667,2,5,0,0.424242424242424,1.07998971193416,0.496774193548387,1.06995461940235
33.3,7,89,7,2.65,12.71,28.7,Sri Lanka,Hamilton,1,1,1,TG Southee,New Zealand,2015,201,6,8,5,2,4,4.33333333333333,4.125,4.6,2.5,2.5,1.65137614678899,1.07998971193416,0.501228501228501,1.06995461940235
28,1,158,3,5.64,52.66,56,Australia,Hobart,0,0,0,JA Warrican,West Indies,2015,168,0,0,0,0,0,0,0,0,0,0,1,1.39392185238784,0.5,1.03264925373134
13,0,52,0,4,1000,1000,Australia,Hobart,0,1,0,KC Brathwaite,West Indies,2015,78,0,0,0,0,0,0,0,0,0,0,1,0.978737615495937,0.5,1.03264925373134
19,6,43,3,2.26,14.33,38,West Indies,Hobart,1,1,0,NM Lyon,Australia,2015,114,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.21186440677966,1.11471255168734,0.518785383427689,1.03264925373134
24,3,75,0,3.12,1000,1000,Australia,Hobart,0,1,1,JO Holder,West Indies,2015,144,2,0,0,0,0,1.5,0,0,0,0,1,0.937771345875543,0.333333333333333,0.992085029398462
10,1,59,1,5.9,59,60,Australia,Hobart,0,1,1,ST Gabriel,West Indies,2015,60,2,3,1,0,0,3,1,3,0,0,1,0.937771345875543,0.285714285714286,0.992085029398462
16,1,99,0,6.18,1000,1000,Australia,Hobart,0,1,1,KAJ Roach,West Indies,2015,96,4,0,7,1,4,4.25,0,5.57142857142857,2,3.25,1.02813852813853,0.937771345875543,0.388349514563107,0.992085029398462
17,0,108,0,6.35,1000,1000,Australia,Hobart,0,1,1,JE Taylor,West Indies,2015,102,5,0,0,0,0,2.6,0,0,0,0,1.47945205479452,0.937771345875543,0.35031847133758,0.992085029398462
15,5,36,2,2.4,18,45,West Indies,Hobart,1,1,1,PM Siddle,Australia,2015,90,4,14,7,7,3,2.5,2.92857142857143,5.42857142857143,3,4,0.579881656804734,0.936410754778102,0.563953488372093,0.992085029398462
15,0,68,0,4.53,1000,1000,West Indies,Hobart,1,1,1,JL Pattinson,Australia,2015,90,1,5,3,3,0,4,3,3.66666666666667,6.66666666666667,0,0.24,0.936410754778102,0.67741935483871,0.992085029398462
28.3,8,78,7,2.73,11.14,24.4,West Indies,Hobart,1,1,1,JR Hazlewood,Australia,2015,171,2,0,0,0,0,4.5,0,0,0,0,1,0.936410754778102,0.5,0.992085029398462
55.5,10,207,2,3.7,103.5,167.5,Australia,Kingston,1,0,0,V Permaul,West Indies,2015,331,0,2,0,0,0,0,1.5,0,0,0,1,1.39392185238784,0.5,0.981818181818182
30,5,62,0,2.06,1000,1000,Australia,Kingston,1,1,0,KC Brathwaite,West Indies,2015,180,0,0,0,0,0,0,0,0,0,0,1,0.978737615495937,0.5,0.981818181818182
14,4,55,3,3.92,18.33,28,West Indies,Kingston,0,1,0,NM Lyon,Australia,2015,84,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.21186440677966,1.11471255168734,0.481214616572311,0.981818181818182
32,5,88,2,2.75,44,96,Australia,Kingston,1,1,1,JO Holder,West Indies,2015,192,2,0,0,0,0,1.5,0,0,0,0,1,0.937771345875543,0.666666666666667,1.00699300699301
25,2,113,1,4.52,113,150,Australia,Kingston,1,1,1,KAJ Roach,West Indies,2015,150,4,0,7,1,4,4.25,0,5.57142857142857,2,3.25,1.02813852813853,0.937771345875543,0.611650485436893,1.00699300699301
35,12,71,6,2.02,11.83,35,Australia,Kingston,1,1,1,JE Taylor,West Indies,2015,210,5,0,0,0,0,2.6,0,0,0,0,1.47945205479452,0.937771345875543,0.64968152866242,1.00699300699301
14,2,54,1,3.85,54,84,West Indies,Kingston,0,0,1,MG Johnson,Australia,2015,84,7,6,2,6,7,5.42857142857143,5.66666666666667,5,2.16666666666667,4.42857142857143,0.988,0.885374149659864,0.440630275745639,1.00699300699301
27,7,84,4,3.11,21,40.5,West Indies,Kingston,0,0,1,MA Starc,Australia,2015,162,1,6,4,2,0,0,2.83333333333333,5,2,0,0.634146341463415,0.885374149659864,0.402298850574713,1.00699300699301
25.5,13,56,7,2.16,8,22.1,West Indies,Kingston,0,1,1,JR Hazlewood,Australia,2015,151,2,0,0,0,0,4.5,0,0,0,0,1,0.936410754778102,0.5,1.00699300699301
57.5,24,121,5,2.09,24.2,69.4,England,Leeds,0,1,0,MD Craig,New Zealand,2015,343,4,0,0,0,0,3.25,0,0,0,0,1,0.695535714285714,0.8,0.766123778501629
27,3,121,1,4.48,121,162,New Zealand,Leeds,1,1,0,MM Ali,England,2015,162,6,0,0,0,0,3.66666666666667,0,0,0,0,1,0.89159891598916,0.5,0.766123778501629
53,11,159,4,3,39.75,79.5,England,Leeds,0,0,1,TA Boult,New Zealand,2015,318,6,10,6,1,0,4.33333333333333,4.3,3.16666666666667,4,0,0.95,1.3025390625,0.402999062792877,1.04226678701778
32.2,6,141,2,4.36,70.5,97,England,Leeds,0,1,1,MJ Henry,New Zealand,2015,194,0,0,0,0,0,0,0,0,0,0,1,0.99638671875,0.5,1.04226678701778
48,12,126,5,2.62,25.2,57.6,England,Leeds,0,1,1,TG Southee,New Zealand,2015,288,6,8,5,2,4,4.33333333333333,4.125,4.6,2.5,2.5,0.9043250327654,0.99638671875,0.498771498771499,1.04226678701778
33.1,1,203,7,6.12,29,28.4,New Zealand,Leeds,1,1,1,SCJ Broad,England,2015,199,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.03318385650224,1.02655140475455,0.578474653676359,1.04226678701778
36,7,139,4,3.86,34.75,54,New Zealand,Leeds,1,1,1,JM Anderson,England,2015,216,8,14,11,7,6,4.5,3.28571428571429,3.54545454545455,5,4.16666666666667,1.21910828025478,1.02655140475455,0.55139902676399,1.04226678701778
29,5,131,1,4.51,131,174,New Zealand,Leeds,1,1,1,BA Stokes,England,2015,174,3,3,0,0,0,5,2.33333333333333,0,0,0,1,1.02655140475455,0.482758620689655,1.04226678701778
33,6,159,5,4.81,31.8,39.6,New Zealand,Leeds,1,1,1,MA Wood,England,2015,198,0,0,0,0,0,0,0,0,0,0,1,1.02655140475455,0.5,1.04226678701778
12,0,55,2,4.58,27.5,36,Australia,Lord's,1,1,0,JE Root,England,2015,72,1,1,0,0,0,0,0,0,0,0,1,0.978737615495937,0.5,0.799746112345287
52,4,216,3,4.15,72,104,Australia,Lord's,1,1,0,MM Ali,England,2015,312,6,0,0,0,0,3.66666666666667,0,0,0,0,1,0.978737615495937,0.5,0.799746112345287
16,1,53,1,3.31,53,96,England,Lord's,0,1,0,NM Lyon,Australia,2015,96,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,0.838983050847458,0.695535714285714,0.481214616572311,0.799746112345287
46,5,173,2,3.76,86.5,138,England,Lord's,0,1,0,MD Craig,New Zealand,2015,276,4,0,0,0,0,3.25,0,0,0,0,1,0.695535714285714,0.8,0.799746112345287
26,4,94,3,3.61,31.33,52,New Zealand,Lord's,1,1,0,MM Ali,England,2015,156,6,0,0,0,0,3.66666666666667,0,0,0,0,1,0.89159891598916,0.5,0.799746112345287
27,5,83,4,3.07,20.75,40.5,Australia,Lord's,1,1,1,SCJ Broad,England,2015,162,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.012925349512,0.937771345875543,0.578474653676359,1.05616877336657
26,4,99,0,3.8,1000,1000,Australia,Lord's,1,1,1,JM Anderson,England,2015,156,8,14,11,7,6,4.5,3.28571428571429,3.54545454545455,5,4.16666666666667,0.867349764608142,0.937771345875543,0.55139902676399,1.05616877336657
19,2,77,0,4.05,1000,1000,Australia,Lord's,1,1,1,BA Stokes,England,2015,114,3,3,0,0,0,5,2.33333333333333,0,0,0,1.02272727272727,0.937771345875543,0.482758620689655,1.05616877336657
38,10,131,1,3.44,131,228,Australia,Lord's,1,1,1,MA Wood,England,2015,228,0,0,0,0,0,0,0,0,0,0,1,0.937771345875543,0.5,1.05616877336657
63,14,164,9,2.6,18.22,42,England,Lord's,0,0,1,TA Boult,New Zealand,2015,378,6,10,6,1,0,4.33333333333333,4.3,3.16666666666667,4,0,0.95,1.3025390625,0.402999062792877,1.05616877336657
30.1,11,80,6,2.65,13.33,30.1,England,Lord's,0,0,1,MG Johnson,Australia,2015,181,7,6,2,6,7,5.42857142857143,5.66666666666667,5,2.16666666666667,4.42857142857143,1.10742857142857,1.3025390625,0.440630275745639,1.05616877336657
22,1,86,1,3.9,86,132,England,Lord's,0,0,1,MA Starc,Australia,2015,132,1,6,4,2,0,0,2.83333333333333,5,2,0,1.16260162601626,1.3025390625,0.402298850574713,1.05616877336657
53.5,6,199,6,3.69,33.16,53.8,England,Lord's,0,1,1,MJ Henry,New Zealand,2015,319,0,0,0,0,0,0,0,0,0,0,1,0.99638671875,0.5,1.05616877336657
58,5,266,3,4.58,88.66,116,England,Lord's,0,1,1,TG Southee,New Zealand,2015,348,6,8,5,2,4,4.33333333333333,4.125,4.6,2.5,2.5,0.9043250327654,0.99638671875,0.498771498771499,1.05616877336657
22,2,68,3,3.09,22.66,44,England,Lord's,0,1,1,JR Hazlewood,Australia,2015,132,2,0,0,0,0,4.5,0,0,0,0,1,0.99638671875,0.5,1.05616877336657
42.5,7,127,6,2.96,21.16,42.8,New Zealand,Lord's,1,1,1,SCJ Broad,England,2015,257,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.03318385650224,1.02655140475455,0.578474653676359,1.05616877336657
43,12,119,2,2.76,59.5,129,New Zealand,Lord's,1,1,1,JM Anderson,England,2015,258,8,14,11,7,6,4.5,3.28571428571429,3.54545454545455,5,4.16666666666667,1.21910828025478,1.02655140475455,0.55139902676399,1.05616877336657
32,5,143,3,4.46,47.66,64,New Zealand,Lord's,1,1,1,BA Stokes,England,2015,192,3,3,0,0,0,5,2.33333333333333,0,0,0,1,1.02655140475455,0.482758620689655,1.05616877336657
40,5,140,4,3.5,35,60,New Zealand,Lord's,1,1,1,MA Wood,England,2015,240,0,0,0,0,0,0,0,0,0,0,1,1.02655140475455,0.5,1.05616877336657
26,2,113,0,4.34,1000,1000,Australia,Melbourne,0,0,0,JA Warrican,West Indies,2015,156,0,0,0,0,0,0,0,0,0,0,1,1.39392185238784,0.5,0.871714285714286
18,1,78,1,4.33,78,108,Australia,Melbourne,0,1,0,KC Brathwaite,West Indies,2015,108,0,0,0,0,0,0,0,0,0,0,1,0.978737615495937,0.5,0.871714285714286
52,15,151,7,2.9,21.57,44.5,West Indies,Melbourne,1,1,0,NM Lyon,Australia,2015,312,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.21186440677966,1.11471255168734,0.518785383427689,0.871714285714286
33,8,96,2,2.9,48,99,Australia,Melbourne,0,1,1,JO Holder,West Indies,2015,198,2,0,0,0,0,1.5,0,0,0,0,1,0.937771345875543,0.333333333333333,1.04225882352941
17,1,97,0,5.7,1000,1000,Australia,Melbourne,0,1,1,KAJ Roach,West Indies,2015,102,4,0,7,1,4,4.25,0,5.57142857142857,2,3.25,1.02813852813853,0.937771345875543,0.388349514563107,1.04225882352941
30,3,109,0,3.63,1000,1000,Australia,Melbourne,0,1,1,CR Brathwaite,West Indies,2015,180,0,0,0,0,0,0,0,0,0,0,1,0.937771345875543,0.5,1.04225882352941
22,2,97,2,4.4,48.5,66,Australia,Melbourne,0,1,1,JE Taylor,West Indies,2015,132,5,0,0,0,0,2.6,0,0,0,0,1.47945205479452,0.937771345875543,0.35031847133758,1.04225882352941
17.3,2,61,4,3.48,15.25,26.2,West Indies,Melbourne,1,1,1,MR Marsh,Australia,2015,105,1,0,0,0,0,0,0,0,0,0,1,0.936410754778102,0.5,1.04225882352941
18,3,40,2,2.22,20,54,West Indies,Melbourne,1,1,1,PM Siddle,Australia,2015,108,4,14,7,7,3,2.5,2.92857142857143,5.42857142857143,3,4,0.579881656804734,0.936410754778102,0.563953488372093,1.04225882352941
39.3,5,121,6,3.06,20.16,39.5,West Indies,Melbourne,1,1,1,JL Pattinson,Australia,2015,237,1,5,3,3,0,4,3,3.66666666666667,6.66666666666667,0,0.24,0.936410754778102,0.67741935483871,1.04225882352941
41,12,89,0,2.17,1000,1000,West Indies,Melbourne,1,1,1,JR Hazlewood,Australia,2015,246,2,0,0,0,0,4.5,0,0,0,0,1,0.936410754778102,0.5,1.04225882352941
26.3,4,71,6,2.67,11.83,26.5,India,Mohali,0,1,0,Imran Tahir,South Africa,2015,159,3,1,7,3,0,2.33333333333333,2,2,2.33333333333333,0,0.933333333333333,1.03200660308144,0.364485981308411,1.10714285714286
38,6,112,5,2.94,22.4,45.6,India,Mohali,0,1,0,SR Harmer,South Africa,2015,228,0,0,0,0,0,0,0,0,0,0,1,1.03200660308144,0.5,1.10714285714286
29.5,4,76,8,2.54,9.5,22.3,South Africa,Mohali,1,0,0,RA Jadeja,India,2015,175,6,5,1,0,0,1.83333333333333,6,3,0,0,1.63636363636364,1.21165048543689,0.68978102189781,1.10714285714286
38,10,90,8,2.36,11.25,28.5,South Africa,Mohali,1,1,0,R Ashwin,India,2015,228,4,7,8,4,0,2.5,5.85714285714286,4.375,6.5,0,0,0.962829403606103,0.723032069970846,1.10714285714286
12,3,35,2,2.91,17.5,36,South Africa,Mohali,1,1,0,A Mishra,India,2015,72,0,0,0,3,3,0,0,0,2.33333333333333,2.66666666666667,0.666666666666667,0.962829403606103,0.531914893617021,1.10714285714286
22,7,49,1,2.22,49,132,India,Mohali,0,1,1,K Rabada,South Africa,2015,132,0,0,0,0,0,0,0,0,0,0,1,1.04237974098057,0.5,0.914285714285714
11,3,30,0,2.72,1000,1000,India,Mohali,0,1,1,DW Steyn,South Africa,2015,66,7,4,10,5,9,3.57142857142857,5.25,3.8,5.2,6,0.965397923875433,1.04237974098057,0.488612836438923,0.914285714285714
27,8,61,3,2.25,20.33,54,India,Mohali,0,1,1,VD Philander,South Africa,2015,162,7,3,9,3,0,2,4,4.66666666666667,6.33333333333333,0,1.26436781609195,1.04237974098057,0.482029598308668,0.914285714285714
24.2,3,79,6,3.24,13.16,24.3,India,Nagpur,0,1,0,Imran Tahir,South Africa,2015,146,3,1,7,3,0,2.33333333333333,2,2,2.33333333333333,0,0.933333333333333,1.03200660308144,0.364485981308411,0.993975903614458
45.2,5,142,5,3.13,28.4,54.4,India,Nagpur,0,1,0,SR Harmer,South Africa,2015,272,0,0,0,0,0,0,0,0,0,0,1,1.03200660308144,0.5,0.993975903614458
37,15,67,4,1.81,16.75,55.5,South Africa,Nagpur,1,0,0,RA Jadeja,India,2015,222,6,5,1,0,0,1.83333333333333,6,3,0,0,1.63636363636364,1.21165048543689,0.68978102189781,0.993975903614458
46,13,98,12,2.13,8.16,23,South Africa,Nagpur,1,1,0,R Ashwin,India,2015,276,4,7,8,4,0,2.5,5.85714285714286,4.375,6.5,0,0,0.962829403606103,0.723032069970846,0.993975903614458
20,2,51,3,2.55,17,40,South Africa,Nagpur,1,1,0,A Mishra,India,2015,120,0,0,0,3,3,0,0,0,2.33333333333333,2.66666666666667,0.666666666666667,0.962829403606103,0.531914893617021,0.993975903614458
17,8,30,1,1.76,30,102,India,Nagpur,0,1,1,K Rabada,South Africa,2015,102,0,0,0,0,0,0,0,0,0,0,1,1.04237974098057,0.5,1.00540091400083
26.1,12,54,6,2.06,9,26.1,India,Nagpur,0,1,1,M Morkel,South Africa,2015,157,7,4,10,5,9,3.28571428571429,2.5,3.8,2.4,4.77777777777778,0.882352941176471,1.04237974098057,0.509433962264151,1.00540091400083
15,6,20,0,1.33,1000,1000,South Africa,Nagpur,1,1,1,I Sharma,India,2015,90,8,6,5,12,9,4.375,1.66666666666667,1.2,3.58333333333333,1.88888888888889,0.879058441558442,0.892844300611291,0.422018348623853,1.00540091400083
52,6,200,2,3.84,100,156,England,North Sound,1,0,0,SJ Benn,West Indies,2015,312,5,0,0,0,4,3.4,0,0,0,4,0.955223880597015,1.13725961538462,0.657853810264386,0.985185185185185
25.4,0,104,1,4.05,104,154,England,North Sound,1,1,0,MN Samuels,West Indies,2015,154,2,1,1,3,0,0,0,1,2,0,1.33333333333333,0.695535714285714,0.214285714285714,0.985185185185185
13,6,22,2,1.69,11,39,West Indies,North Sound,0,1,0,JE Root,England,2015,78,1,1,0,0,0,0,0,0,0,0,1,1.11471255168734,0.5,0.985185185185185
66,26,140,5,2.12,28,79.2,West Indies,North Sound,0,1,0,JC Tredwell,England,2015,396,0,0,0,0,0,0,0,0,0,0,1,1.11471255168734,0.5,0.985185185185185
42,16,132,3,3.14,44,84,England,North Sound,1,1,1,JO Holder,West Indies,2015,252,2,0,0,0,0,1.5,0,0,0,0,1,0.99638671875,0.666666666666667,1.00529100529101
43,7,147,5,3.41,29.4,51.6,England,North Sound,1,1,1,KAJ Roach,West Indies,2015,258,4,0,7,1,4,4.25,0,5.57142857142857,2,3.25,0.987012987012987,0.99638671875,0.611650485436893,1.00529100529101
34,9,132,5,3.88,26.4,40.8,England,North Sound,1,1,1,JE Taylor,West Indies,2015,204,5,0,0,0,0,2.6,0,0,0,0,0.554794520547945,0.99638671875,0.64968152866242,1.00529100529101
43,7,128,3,2.97,42.66,86,West Indies,North Sound,0,1,1,SCJ Broad,England,2015,258,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.21973094170404,0.936410754778102,0.421525346323641,1.00529100529101
41,14,94,2,2.29,47,123,West Indies,North Sound,0,1,1,CJ Jordan,England,2015,246,5,0,0,0,0,2,0,0,0,0,1,0.936410754778102,0.5,1.00529100529101
47.4,12,139,4,2.91,34.75,71.5,West Indies,North Sound,0,1,1,JM Anderson,England,2015,286,8,14,11,7,6,4.5,3.28571428571429,3.54545454545455,5,4.16666666666667,0.94203821656051,0.936410754778102,0.44860097323601,1.00529100529101
32,3,114,0,3.56,1000,1000,West Indies,North Sound,0,1,1,BA Stokes,England,2015,192,3,3,0,0,0,5,2.33333333333333,0,0,0,1,0.936410754778102,0.517241379310345,1.00529100529101
10,1,47,0,4.7,1000,1000,England,Nottingham,0,1,0,NM Lyon,Australia,2015,60,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,0.838983050847458,0.695535714285714,0.481214616572311,0.85594315245478
16,5,36,1,2.25,36,96,Australia,Nottingham,1,1,1,SCJ Broad,England,2015,96,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.012925349512,0.937771345875543,0.578474653676359,1.04216297976933
21,8,36,6,1.71,6,21,Australia,Nottingham,1,1,1,BA Stokes,England,2015,126,3,3,0,0,0,5,2.33333333333333,0,0,0,1.02272727272727,0.937771345875543,0.482758620689655,1.04216297976933
12,4,42,0,3.5,1000,1000,Australia,Nottingham,1,1,1,ST Finn,England,2015,72,0,6,5,1,3,0,3.33333333333333,4,4,4.66666666666667,1.03448275862069,0.937771345875543,0.498845265588915,1.04216297976933
17.4,3,69,3,3.9,23,35.3,Australia,Nottingham,1,1,1,MA Wood,England,2015,106,0,0,0,0,0,0,0,0,0,0,1,0.937771345875543,0.5,1.04216297976933
21.2,2,102,1,4.78,102,128,England,Nottingham,0,0,1,MG Johnson,Australia,2015,128,7,6,2,6,7,5.42857142857143,5.66666666666667,5,2.16666666666667,4.42857142857143,1.10742857142857,1.3025390625,0.440630275745639,1.04216297976933
27,2,111,6,4.11,18.5,27,England,Nottingham,0,0,1,MA Starc,Australia,2015,162,1,6,4,2,0,0,2.83333333333333,5,2,0,1.16260162601626,1.3025390625,0.402298850574713,1.04216297976933
24,4,97,2,4.04,48.5,72,England,Nottingham,0,1,1,JR Hazlewood,Australia,2015,144,2,0,0,0,0,4.5,0,0,0,0,1,0.99638671875,0.5,1.04216297976933
41,1,204,3,4.97,68,82,Australia,Perth,0,1,0,MD Craig,New Zealand,2015,246,4,0,0,0,0,3.25,0,0,0,0,1,0.978737615495937,0.8,1.01144771743683
37.5,6,107,3,2.82,35.66,75.6,New Zealand,Perth,1,1,0,NM Lyon,Australia,2015,223,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.95762711864407,0.89159891598916,0.518785383427689,1.01144771743683
45,4,200,4,4.44,50,67.5,Australia,Perth,0,0,1,TA Boult,New Zealand,2015,270,6,10,6,1,0,4.33333333333333,4.3,3.16666666666667,4,0,1,1.16160154365654,0.402999062792877,0.997470853124422
45,6,143,3,3.17,47.66,90,Australia,Perth,0,1,1,DAJ Bracewell,New Zealand,2015,270,0,3,9,2,0,0,1.66666666666667,2,5,0,2.12121212121212,0.937771345875543,0.503225806451613,0.997470853124422
42,9,158,2,3.76,79,126,Australia,Perth,0,1,1,MJ Henry,New Zealand,2015,252,0,0,0,0,0,0,0,0,0,0,1,0.937771345875543,0.5,0.997470853124422
54,10,185,4,3.42,46.25,81,Australia,Perth,0,1,1,TG Southee,New Zealand,2015,324,6,8,5,2,4,4.33333333333333,4.125,4.6,2.5,2.5,0.73394495412844,0.937771345875543,0.498771498771499,0.997470853124422
28,2,157,1,5.6,157,168,New Zealand,Perth,1,0,1,MG Johnson,Australia,2015,168,7,6,2,6,7,5.42857142857143,5.66666666666667,5,2.16666666666667,4.42857142857143,1.254,1.04336043360434,0.559369724254361,0.997470853124422
37,7,119,4,3.21,29.75,55.5,New Zealand,Perth,1,0,1,MA Starc,Australia,2015,222,1,6,4,2,0,0,2.83333333333333,5,2,0,0.634146341463415,1.04336043360434,0.597701149425287,0.997470853124422
15,1,73,1,4.86,73,90,New Zealand,Perth,1,1,1,MR Marsh,Australia,2015,90,1,0,0,0,0,0,0,0,0,0,1,1.02655140475455,0.5,0.997470853124422
32,2,134,1,4.18,134,192,New Zealand,Perth,1,1,1,JR Hazlewood,Australia,2015,192,2,0,0,0,0,4.5,0,0,0,0,1,1.02655140475455,0.5,0.997470853124422
33,10,80,6,2.42,13.33,33,Australia,Roseau,1,1,0,D Bishoo,West Indies,2015,198,0,0,1,6,0,0,0,1,3.16666666666667,0,0.35,0.978737615495937,0.582089552238806,1.34328358208955
22,2,71,1,3.22,71,132,Australia,Roseau,1,1,0,MN Samuels,West Indies,2015,132,2,1,1,3,0,0,0,1,2,0,0.666666666666667,0.978737615495937,0.214285714285714,1.34328358208955
24,7,67,2,2.79,33.5,72,West Indies,Roseau,0,1,0,NM Lyon,Australia,2015,144,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.21186440677966,1.11471255168734,0.481214616572311,1.34328358208955
14,3,30,1,2.14,30,84,Australia,Roseau,1,1,1,JO Holder,West Indies,2015,84,2,0,0,0,0,1.5,0,0,0,0,1,0.937771345875543,0.666666666666667,0.771144278606965
15,3,38,1,2.53,38,90,Australia,Roseau,1,1,1,ST Gabriel,West Indies,2015,90,2,3,1,0,0,3,1,3,0,0,1,0.937771345875543,0.714285714285714,0.771144278606965
20,0,72,1,3.6,72,120,Australia,Roseau,1,1,1,JE Taylor,West Indies,2015,120,5,0,0,0,0,2.6,0,0,0,0,1.47945205479452,0.937771345875543,0.64968152866242,0.771144278606965
28.5,5,72,5,2.49,14.4,34.6,West Indies,Roseau,0,0,1,MG Johnson,Australia,2015,173,7,6,2,6,7,5.42857142857143,5.66666666666667,5,2.16666666666667,4.42857142857143,0.988,0.885374149659864,0.440630275745639,0.771144278606965
33,12,76,6,2.3,12.66,33,West Indies,Roseau,0,0,1,MA Starc,Australia,2015,198,1,6,4,2,0,0,2.83333333333333,5,2,0,0.634146341463415,0.885374149659864,0.402298850574713,0.771144278606965
31,14,50,5,1.61,10,37.2,West Indies,Roseau,0,1,1,JR Hazlewood,Australia,2015,186,2,0,0,0,0,4.5,0,0,0,0,1,0.936410754778102,0.5,0.771144278606965
51,10,177,4,3.47,44.25,76.5,England,St George's,1,1,0,D Bishoo,West Indies,2015,306,0,0,1,6,0,0,0,1,3.16666666666667,0,1,0.695535714285714,0.582089552238806,1.06060606060606
33.3,5,92,1,2.74,92,201,England,St George's,1,1,0,MN Samuels,West Indies,2015,201,2,1,1,3,0,0,0,1,2,0,1.33333333333333,0.695535714285714,0.214285714285714,1.06060606060606
16,7,29,0,1.81,1000,1000,West Indies,St George's,0,1,0,JE Root,England,2015,96,1,1,0,0,0,0,0,0,0,0,1,1.11471255168734,0.5,1.06060606060606
37.4,10,98,4,2.6,24.5,56.5,West Indies,St George's,0,1,0,MM Ali,England,2015,226,6,0,0,0,0,3.66666666666667,0,0,0,0,1,1.11471255168734,0.5,1.06060606060606
21.1,6,57,0,2.69,1000,1000,England,St George's,1,1,1,JO Holder,West Indies,2015,127,2,0,0,0,0,1.5,0,0,0,0,1,0.99638671875,0.666666666666667,0.974025974025974
22,3,67,2,3.04,33.5,66,England,St George's,1,1,1,ST Gabriel,West Indies,2015,132,2,3,1,0,0,3,1,3,0,0,1.5,0.99638671875,0.714285714285714,0.974025974025974
28,4,100,0,3.57,1000,1000,England,St George's,1,1,1,KAJ Roach,West Indies,2015,168,4,0,7,1,4,4.25,0,5.57142857142857,2,3.25,0.987012987012987,0.99638671875,0.611650485436893,0.974025974025974
45,11,132,5,2.93,26.4,54,West Indies,St George's,0,1,1,SCJ Broad,England,2015,270,8,14,8,7,4,3.75,4.28571428571429,3.375,4.28571428571429,1.25,1.21973094170404,0.936410754778102,0.421525346323641,0.974025974025974
46,10,134,3,2.91,44.66,92,West Indies,St George's,0,1,1,CJ Jordan,England,2015,276,5,0,0,0,0,2,0,0,0,0,1,0.936410754778102,0.5,0.974025974025974
46,17,90,6,1.95,15,46,West Indies,St George's,0,1,1,JM Anderson,England,2015,276,8,14,11,7,6,4.5,3.28571428571429,3.54545454545455,5,4.16666666666667,0.94203821656051,0.936410754778102,0.44860097323601,0.974025974025974
17,7,66,1,3.88,66,102,West Indies,St George's,0,1,1,BA Stokes,England,2015,102,3,3,0,0,0,5,2.33333333333333,0,0,0,1,0.936410754778102,0.517241379310345,0.974025974025974
66,10,247,5,3.74,49.4,79.2,Australia,Sydney,0,1,0,R Ashwin,India,2015,396,4,7,8,4,0,2.5,5.85714285714286,4.375,6.5,0,1.02678571428571,0.978737615495937,0.276967930029154,0.805521752357773
16,3,53,0,3.31,1000,1000,Australia,Sydney,0,1,0,SK Raina,India,2015,96,0,0,0,3,2,0,0,0,1.66666666666667,1.5,1,0.978737615495937,0.526315789473684,0.805521752357773
76.5,16,233,4,3.03,58.25,115.2,India,Sydney,1,1,0,NM Lyon,Australia,2015,461,7,11,9,6,0,4,3.45454545454545,3.66666666666667,3.16666666666667,0,1.18079096045198,1.03200660308144,0.518785383427689,0.805521752357773
